Wavelength (microns) 	 real  imaginary
2.78645e+00   1.11082e+00   6.59000e-03
2.78720e+00   1.11033e+00   6.33000e-03
2.78795e+00   1.10959e+00   6.67000e-03
2.78870e+00   1.10906e+00   6.76000e-03
2.78945e+00   1.10831e+00   6.56000e-03
2.79020e+00   1.10740e+00   6.74000e-03
2.79095e+00   1.10660e+00   6.98000e-03
2.79171e+00   1.10587e+00   7.12000e-03
2.79246e+00   1.10504e+00   7.24000e-03
2.79321e+00   1.10421e+00   7.47000e-03
2.79396e+00   1.10341e+00   7.75000e-03
2.79472e+00   1.10266e+00   8.00000e-03
2.79547e+00   1.10215e+00   8.46000e-03
2.79622e+00   1.10161e+00   8.25000e-03
2.79698e+00   1.10049e+00   8.01000e-03
2.79773e+00   1.09957e+00   8.84000e-03
2.79849e+00   1.09930e+00   9.17000e-03
2.79924e+00   1.09874e+00   8.58000e-03
2.80000e+00   1.09753e+00   8.43000e-03
2.80075e+00   1.09633e+00   8.71000e-03
2.80151e+00   1.09534e+00   9.06000e-03
2.80227e+00   1.09442e+00   9.34000e-03
2.80302e+00   1.09328e+00   9.50000e-03
2.80378e+00   1.09216e+00   1.02300e-02
2.80454e+00   1.09166e+00   1.12300e-02
2.80530e+00   1.09157e+00   1.14600e-02
2.80606e+00   1.09082e+00   1.09000e-02
2.80682e+00   1.08973e+00   1.12800e-02
2.80758e+00   1.08900e+00   1.17800e-02
2.80834e+00   1.08828e+00   1.16600e-02
2.80910e+00   1.08733e+00   1.19700e-02
2.80986e+00   1.08660e+00   1.23000e-02
2.81062e+00   1.08575e+00   1.22500e-02
2.81138e+00   1.08474e+00   1.25100e-02
2.81214e+00   1.08399e+00   1.30300e-02
2.81291e+00   1.08326e+00   1.29100e-02
2.81367e+00   1.08216e+00   1.29300e-02
2.81443e+00   1.08099e+00   1.33200e-02
2.81520e+00   1.08003e+00   1.37700e-02
2.81596e+00   1.07932e+00   1.43000e-02
2.81673e+00   1.07831e+00   1.41700e-02
2.81749e+00   1.07743e+00   1.50100e-02
2.81826e+00   1.07697e+00   1.54200e-02
2.81902e+00   1.07624e+00   1.49400e-02
2.81979e+00   1.07547e+00   1.55200e-02
2.82056e+00   1.07487e+00   1.49000e-02
2.82133e+00   1.07264e+00   1.36000e-02
2.82209e+00   1.06996e+00   1.49800e-02
2.82286e+00   1.06916e+00   1.75800e-02
2.82363e+00   1.06872e+00   1.74200e-02
2.82440e+00   1.06814e+00   1.90100e-02
2.82517e+00   1.06907e+00   2.02700e-02
2.82594e+00   1.06940e+00   1.80200e-02
2.82671e+00   1.06762e+00   1.68100e-02
2.82748e+00   1.06586e+00   1.72100e-02
2.82825e+00   1.06360e+00   1.62900e-02
2.82902e+00   1.06086e+00   1.76500e-02
2.82979e+00   1.06042e+00   2.09100e-02
2.83057e+00   1.06062e+00   2.01900e-02
2.83134e+00   1.05914e+00   1.99000e-02
2.83211e+00   1.05862e+00   2.22100e-02
2.83289e+00   1.05838e+00   2.08100e-02
2.83366e+00   1.05630e+00   2.03000e-02
2.83443e+00   1.05515e+00   2.27100e-02
2.83521e+00   1.05532e+00   2.23000e-02
2.83598e+00   1.05356e+00   2.07300e-02
2.83676e+00   1.05089e+00   2.17400e-02
2.83754e+00   1.04946e+00   2.36100e-02
2.83831e+00   1.04857e+00   2.42300e-02
2.83909e+00   1.04815e+00   2.57800e-02
2.83987e+00   1.04779e+00   2.56300e-02
2.84064e+00   1.04627e+00   2.51100e-02
2.84142e+00   1.04494e+00   2.69000e-02
2.84220e+00   1.04464e+00   2.73400e-02
2.84298e+00   1.04343e+00   2.67800e-02
2.84376e+00   1.04246e+00   2.82100e-02
2.84454e+00   1.04221e+00   2.81900e-02
2.84532e+00   1.03974e+00   2.60000e-02
2.84610e+00   1.03680e+00   2.88700e-02
2.84688e+00   1.03706e+00   3.19000e-02
2.84766e+00   1.03763e+00   3.06600e-02
2.84845e+00   1.03629e+00   3.02500e-02
2.84923e+00   1.03527e+00   3.11100e-02
2.85001e+00   1.03389e+00   2.99600e-02
2.85080e+00   1.03130e+00   3.01300e-02
2.85158e+00   1.02971e+00   3.23900e-02
2.85236e+00   1.02890e+00   3.26100e-02
2.85315e+00   1.02729e+00   3.29600e-02
2.85393e+00   1.02641e+00   3.49100e-02
